,Unnamed: 0,title,artist,genre,lyric
420,420,  소중한 사랑          , 강희  ,발라드,"그대는 오늘도 나를 보며 환하게 웃네요 나도 모르는 사이 그대가 스며들어 내 마음을 흔들죠 꽃잎이 내리는 거리에서 그댈 불러보죠 따스한 햇살에 두눈을 감고 나의 이 마음이 네게 전해질까 한 걸음 다가가 다시 건네볼까 스치듯 지나지 않을 소중한 사랑 영원히 함께이기를 찬 바람이 불면 포근하게 그댈 안아줄게요 꽃잎이 내리는 거리에서 그댈 불러보죠 밤하늘 수놓은 별빛을 따라 나의 이 마음이 네게 전해질까 한 걸음 다가가 다시 건네볼까 스치듯 지나지 않을 소중한 사랑 영원히 함께이기를 겨울 지나 벚꽃잎이 흩날리면 그대와 단 둘이 거릴 걷고 싶어 스치듯 지나지 않을 나의 이 사랑 운명같은 이 순간 너의 손을 잡고 영원히 둘이 
"
421,421,  낯선          , 강효준  ,발라드,"너의 그 온도속에 녹아져 나의 손은 뜨거워지고 부끄러워만 하다 가내  눈을 피한다 피한다 자꾸만 피하다  빠진다 네게 빠진다 나는 네게 뭘까   True Love with you warm up the world [당신과 함께하는 진실된 사랑이 내 세상을 따듯하게 해] I always  [난 항상] dream alone [혼자 꿈꿔왔죠] The gesture and figure of love [사랑의 모양과 행동을] Your scent [당신의 향기가] It opens my eyes [내 눈을 뜨게 한 뒤] I fall in love [난 사랑에 빠졌어요] Please now lead me [자 이제 날 이끌어줘요]  나는 너와 낯선 배를 타고 떠나 가요 지금 이 순간에   처음 보는 사람을 처음으로 사랑한다 말했지  운명이라 말하겠지  나는 온전히 너로 취해있어  그러니까 조금만 니 옆에 서 있을게   True Love with you warm up the world [당신과 함께하는 진실된 사랑이 내 세상을 따듯하게 해] I always  [난 항상] dream alone [혼자 꿈꿔왔죠] The gesture and figure of love [사랑의 모양과 행동을] Your scent [당신의 향기가] It opens my eyes [내 눈을 뜨게 한 뒤] I fall in love [난 사랑에 빠졌어요] Please now lead me [자 이제 날 이끌어줘요]  나는 너와 낯선 배를 타고 떠나 가요 지금 이 순간에
					"
422,422,  네 생각이 나지 않았다고 말했어          , 최은우  span    span 시우  siwoo   ,발라드,"그대로 멀어지는 너를 보며 다시 아무렇지 않은척 널 기억하고 널 그리고 다시 또 추억을 걷는다 오늘은 네 생각이 나질 않았다고 괜찮다 몇번을 말해도 여전히 그대론데 또 하루하루 지나 혹시라도 꿈에서라도 다시 만나 서로를 기억하기를 혼자도 괜찮다고 얘기하던 나를 보며 다시 아무렇지 않은척 망가져가는 날 탓하고 다시 또 기억을 건낸다 오늘은 네 생각이 나질 않았다고 괜찮다 몇번을 말해도 여전히 그대론데 또 하루하루 지나 혹시라도 꿈에서라도 다시 만나 서로를 기억하기를 사랑했던 시간들이 자꾸만 떠올라서 그래서 난 늘 숨어왔지만 내게 남아있는 그대 기억을 보면 왠지 자꾸 말하고 싶어져요 오늘도 네 사진을 다시 꺼내보면서 괜찮아 몇번을 말해도 여전히 그 자리에 또 하루하루 지나 기적처럼 널 다시 만날 그때 다신 너를 놓치지 않기를 
"
423,423,  Blossom          , 임하정  ,발라드,"마주하긴 아직 이르지 스쳐간 시간이 아직 향수처럼 남아 텅 비어있던 그때가 좋아 하루하루 빛이나던 에이틴 그땐 몰랐지 maybe even now 더 비워둘래 wait 공간이 필요해 눈치 없어 너 Oh Let's play all night long every day So so slowly everytime 하늘을 보며 나아가 마음을 세어가면 이어질 수 있어 화려한 오늘 나의 모습 소소할 내일을 기대해 상상을 하며 마음을 세어가며 이어가 천천히 feel so good 과거가 될 현재 이기에 현재가 된 미래 이기에 향수처럼 남아 텅 비어있던 그때가 좋아 하루하루 빛이나던 에이틴 그땐 몰랐지 maybe even now 더 비워둘래 wait 공간이 필요해 눈치 없어 너 Oh Let's play all night long every day So so slowly everytime 하늘을 보며 나아가 마음을 세어가면 이어질 수 있어 화려한 오늘 나의 모습 소소할 내일을 기대해 상상을 하며 마음을 세어가며 이어가 천천히 feel so good Let's play all night long Let's play all night long Let's play all night long Let's play all night long Oh Let's play all night long every day So so slowly everytime 하늘을 보며 나아가 마음을 세어가면 이어질 수 있어 화려한 오늘 나의 모습 소소 할 내일을 기대해 상상을 하며 마음을 세어가며 이어가 돌아봐 feel so good 
"
424,424,  우린 여기까진가 봐          , 조우진  ,발라드,"웃음기 하나 없던 네 말투 조금은 멀게 느껴져 밤새 들려오던 네 목소리 어색하게만 다가오네 내 마음 달라졌나 봐 도대체 무슨 생각으로 다시 연락했어 서로 남남인 듯 잘 지냈잖아 붙잡은 마음 흔들어놓고 사라지면 난 또 어떡해 왜 달라진 게 없니 이별은 다 똑같아 애써 감춰도 아픈 건 잊지 못해 미련 남은 사람이란 걸 변하지 않는 단 걸 알면서도 괜한 기대하는 마음 가진 내가 점점 미워지는 밤 그래 첨엔 속상해서 많이 울어댔어 눈물 마르니 난 잘 지내져가 붙잡은 마음 흔들지 말고 또 기다리기 너무 지쳐 이제 그만 날 놓아줄래 이별은 다 똑같아 애써 감춰도 아픈 건 잊지 못해 미련 남은 사람이란 걸 변하지 않는 단 걸 알면서도 괜한 기대하는 마음 가진 내가 점점 미워지는 시린 어두운 밤 다시는 절대 이기적이었던 사랑 안 할래 좋은 사람 만나 행복해라는 그런 말도 하지 않을래 네가 점점 지워지는 밤 미안해하지 않아도 돼 이젠 우린 여기까진가 봐 
"
425,425,  감사          , 채환  ,발라드,"살면서 알게는 될까 변하지 않는 것이 없단 걸 세월 가면 그땐 알게 될까 지금이 행복이란 걸 내가 사랑한 사람 또 미워했던 많은 사람들 모두가 나의 작은 지혜론 풀 수 없던 질문들 세상에 홀로 남겨져서 덩그러니 내던져져도 무심코 걷던 내 길 위에 이름 없는 풀꽃 하나 보이면 투벅 투벅 지나가던 담벼락 사이 한 송이 민들레 보이면 힘들어도 다독이며 서로 기대어 살아가야겠네 나를 떠나간 사람 다시 또 만나게 될 사람들 모두가 나의 작은 오해로 스쳐 갔던 인연들 시간을 다시 되돌릴 수 없다는 걸 알게 될 즈음 내 가진 모든 미련 따위 흐르는 강물 속에 내 던지고 투벅 투벅 지나가던 담벼락 사이 한 송이 민들레 보 이면 힘들어도 다독이며 서로 기대어 살아가야겠네 세상에 내가 한 것 하나도 없네 세상이 나를 위해 만들어 줘서 나는 그저 마주한 날들을 감사하며 살으리 추위를 감싸준 낡은 옷 한 벌도 굶주린 배를 채우던 빵 한 조각들도 내가 한 것 단 하나도 없네 감사하며 살으리 내가 한 것 단 하나도 없네 감사하며 살으리 
"
426,426,  고백 Confession           , 후라더  ,발라드,"모든 게 꿈만 같아 예전처럼 우리 둘 다시 볼 수 있다는 게 늘 힘들었던 기억 속에 일년 전 나를 깨운다 너를 기다렸나 봐 아무래도 나 보고 싶나 봐 한참 기다렸는데 돌고 돌아 결국엔 너였다는 걸 나 돌아갈래 손잡아 줄래 힘들었던 기억 모두 함께 잊어볼래 같은 마음이란 걸 다시 한번 느껴 너에게 다시 스며가 널 안아줄래 놓지 않을래 나 마침내 다시 내게 돌아온걸 꽃이 져 물던 해 다시 피어 돌아온 너 어제도 늦은 시간 네 세상 속 하루가 흘러가고 있어 늘 혼자 걷던 이 거리를 오늘은 나와 걸을까 오늘도 넌 늦나 봐 아직 갇혀있나 봐 한참 기다렸는데 보고 싶고 힘들다는 너의 그 말 나 돌아갈래 손잡아 줄래 힘들었던 기억 모두 함께 잊어볼래 같은 마음이란 걸 다시 한번 느껴 너에게 다시 스며가 널 안아줄래 놓지 않을래 나 마침내 다시 내게 돌아온걸 꽃이 져물던 해 다시 피어 오르는 너 못났던 지난날의 나 이대로 함께 하길 너의 비밀들 나의 비밀로 함께해 영원히 곁에 있을게 나 약속할게 따뜻하게 나의 맘을 믿고 안아준 널 다시 태어난 듯이 너의 손 꼭 잡고 용기 내어 고백할게 널 사랑한다 많이 사랑한다 넌 여전히 다시 내게 피어올라 나의 전부인 너 돌아와 줘서 고마워 
"
427,427,  소원          , 이기훈  ,발라드,"하얀 눈이 내린다 두 눈에 가득 찬 내 눈물만큼 겨울 지나가면 보내야 하는데 겨울바다로 가자 그녀의 마지막 소원이라서 아무도 찾지 않는 철 지난 바다로 소원이 있네요 간절한 기도로 나보다 더 그녀가 세상 더 오래 볼 수 있기를 내 소원 하늘에 닿는 날 그때는 나 없는 그 빈 자리 다른 사랑을 채워 주소서 후회 않느냐고 물으신다면 오직 그것만이 내 소원입니다 대신 걸음 하는 그 길에 한 번 더 소원하라면 그녀와 함께 있고 싶은 이 몸을 허락하옵소서 소원이 있네요 간절한 기도로 나보다 더 그녀가 세상 더 오래 볼 수 있기를 내 소원 하늘에 닿는 날 그때는 나 없는 그 빈 자리 다른 사랑을 채워 주소서 어둠은 사라지고 새벽 찬 바람에 모두 깨어도 잠에서 깨지 않는 그녀를 그녀를 
"
428,428,  홍대 삼거리에 서있어          , 지 프로젝트  ,발라드,"홍대 삼거리에 서있어 우리 처음 걸었던 그 길 그때 마주보며 웃던 우리가 다시 바보처럼 떠오르잖아 시간아 조금만 더 빨리 가주라 아직은 내 마음이 너무 힘들어 시간아 조금만 더 빨리 가주라 아무일 없던 듯이 다시 니 모습 볼 수 있게 홍대 삼거리에 서있어 반쯤 미쳐 있어었나봐 지금 아무도 없는 내 옆에 아직 니가 오길 기다리잖아 시간아 조금만 더 빨리 가주라 아직은 내 마음이 너무 힘들어 시간아 조금만 더 빨리 가주라 아무일 없던 듯이 다시 니 모습 볼 수 있게 시간아 이렇게 더 흘러가주라 조금은 내 마음도 흐를 수 있게 시간아 그렇게 더 지나가주라 멈춘 내 마음마저 다시 괜찮아 질 수 있게 
"
429,429,  Tomorrow          , 송규준  ,발라드,"눈부신 그 날과 설렘 가득했던 그 빛나던 날이 흐려만 가고 이젠 책장 한 편위에 놓여진 추억이 되어 You are my world 기나긴 기다림 그 속에 너 아무 말 없이 기대 쉬어도 돼 고단한 하루가 잊혀지게 괜찮을거라며 나를 다독이던 수많은 밤들의 찬란한 불빛 이젠 돌아갈 곳 없는 나의 어린 마음을 비춰 You are my way 기나긴 기다림 그 속에 너 아무 말 없이 기대 쉬어도 돼 고단한 하루가 잊혀지게 내 흐린날의 기억을 감싸 안아주던 멀리 두고와버린 너의 기억들이 너무 늦게 잠들어버린 나의 겨울에 이렇게 꽃을 피워내고 있어 For live my life 싸늘한 겨울이 다 지나면 따스한 날 다시 너와 함께 You are my world 기나긴 기다림 그 속에 너 아무말 없이 기대 쉬어도 돼 고단한 하루가 잊혀지게 눈부신 그 날과 설렘 가득했던 그 빛나던 날이 이젠 
"
430,430,  내 사랑가          , 박유빈  ,발라드,"하루에도 수백번 흔들리는 나인데 붙잡을 수 있도록 온몸을 내어 준 사람 힘에 겨워 보이면 어쩔 줄 몰라 더 힘겨워 하는 사람 사랑하지 않을 수 있나요 날 보고 짓는 웃음을 보고 있자면 내 세상을 다 주고 싶어 사랑 사랑 사랑이야 사랑 사랑 사랑이야 사랑 사랑 사랑이야 사랑 사랑 사랑 사랑이야 당신이 갖고 있는 아픔을 내가 감히 헤아릴 수 없어요 슬픔을 주체할 수 없는 밤이 오면 내 품에 안겨 아무 말도 하지 않아도 좋아 사랑 사랑 사랑이야 사랑 사랑 사랑이야 사랑 사랑 사랑이야 사랑 사랑 사랑 사랑이야 사랑 사랑 사랑이야 사랑 사랑 사랑이야 사랑 사랑 사랑이야 사랑 사랑 사랑 사랑이야 곁에 오래만 남아준다면 더 이상 바랄 게 없어요 곁에 오래만 남아준다면 더 이상 바랄 게 없어요 사랑이야 사랑이야 사랑 사랑이야 사랑 사랑 사랑이야 
"
431,431,  돌아온다          , 이주용  ,발라드,"스쳐가는 시간 속에서 당신을 만났죠 수많은 우연 속 우리의 모습들 이렇게 내가 있어요 그대 옆에서 이젠 지나버린 그때 어린 시절 기분 좋은 바람에 그대를 난 항상 느껴요 이젠 곁에 없는 당신을 그대 없는 이 계절 속에 혼자 남겨진 내 모습 어떻게 그댈 잊어야 하죠 난 나를 아프게 하지 마요 그댄 알고 있나요 스친 바람 속에 내 맘 실어봐요 연기처럼 사라져 가는 그대 기억 잡고서 언제 그대에게 내 마음 다 전할 수 있을까요 오늘도 눈을 감으면 그대 떠올라요 이젠 희미해졌죠 그대 모습조차도 창 밖의 따스한 햇살 오늘도 난 그댈 느껴요 이젠 곁에 없는 당신을 그대 없는 이 계절 속에 혼자 남겨진 내 모습 어떻게 그댈 잊어야 하죠 난 나를 아프게 하지 마요 그댄 알고 있나요 스친 바람 속에 내 마음 실어봐요 연기처럼 사라져 가는 그대 기억 잡고서 언제 그대에게 내 마음 다 전할 수 있을까요 I've been wating for you now I'll give you my all 저 멀리 그대가 보여요 꿈에 본 그 모습 그대 울고 있나요 긴 방황 끝에서 그대 손을 놓지 않아요 영원히 이 곳에서 떠나지 말아요 그대 아픔 모두 다 가져가요 고마워요 그대 
"
432,432,  그것을 우리는 사랑이라 부르기로 했어요          , 최수빈  ,발라드,"무언가 자꾸 떠다니길래 휙 낚아채서 살펴봤어요 이름이 뭐냐 물어봤는데 아직 자기도 모르겠대요 왠지 모르게 넌 알 것 같아서 슥 조심스레 꺼내봤어요 이게 뭐냐고 물어보길래 나도 모른다 대답했어요 우린 서로 이름 모를 이것을 두고 고민을 했어요 우린 서로 이름 모를 이것을 두고 걷기로 했어요 걷다가 문득 너를 봤더니 나와 똑같은 그 무언가가 네 주위에 서성이길래 너도 생겼다 말해줬어요 우린 서로 이름 모를 이것을 보며 고민을 했어요 우린 서로 이름 모를 이것을 보며 눈을 맞췄어요 우린 어쩌면 같은 것을 본 게 아닐까요 우린 어쩌면 같은 맘을 너와 이렇게 걷고 말하고 마주치는 게 나는 그저 좋은 걸요 우린 서로 이름 모를 이것을 보며 생각을 했어요 우린 서로 이름 모를 이것을 보며 얘길 시작했어요 너는 여기 불빛 아래 내 눈을 보며 수줍어했어요 마침 불어오는 이 바람에 힘입어 얘길 꺼내봤어요 
"
433,433,  HEART          , 정그림  ,발라드,"왜 내가 너를 좋아했는지 이유는 알 수 없지만 시리던 겨울 유난히도 빨갛던 네 두 볼이 그렇게 좋았어 우리 지나온 시간을 담은 추억의 일기장들을 마음 속 우편함에 넣어둘게 언제든 꺼내어 볼 수 있도록 너는 어디에 기억은 아직 날 헤매는데 안녕 인사를 하지 못했던 아쉬움이 남아 있나봐 이제는 어떤 바람도 없이 웃으며 말할 수 있어 어쩌면 그 사이에 우리는 조금은 더 자랐을 거야 왜 내가 너를 좋아했는지 설명은 할 수 없지만 언젠가 네가 주었던 카드를 보며 그 때 기억을 떠올리곤 해 우리가 만든 이야기들이 달지만은 않았기에 시간이 지나야 그 의미를 정말로 이해할 수 있을까 너는 어디에 기억은 아직 날 헤매는데 안녕 인사를 하지 못했던 아쉬움이 남아 있나봐 아직도 hello hello 어디선가 너는 듣고 있을까 안부를 전할게 잘 지내고 있니 반가운 얼굴로 인사해 아직도 너는 듣고 있을까 우리 이제 어떤 바람도 없이 웃으며 말할 수 있어 고마워 난 널 항상 응원할게 우리 서로 다음을 향해 가자 
"
434,434,  Dalgma   유키코  Feat Doto           , Dianus King  ,발라드,"이게 설렘일까? 기대감일까? 아무렴 어때 학교 쉬는 날인 걸  파란 머리띠를 두르고 집을 나서는데 눈치 빠른 우리 집 고양이 마을 입구까지 날 쫓아오네  미야자키 아저씨의 밀밭을 지나는데 잘 익은 밀들이 어깨동무하고 물결 춤을 추네  우린 다 익었다 맛있는 우동도 되고 고로케도 될 것이다  허수아비와 눈이 마주쳐서 놀랐네 허수아비는 내 이름을 부르며 날 쫓아왔네 새들도 놀라 모두 도망쳤네  유키코, 유키코 기다려라 유키코  이때 까만 자전거가 나타나 날 뒷자리에 태워주었네 우린 괴물 허수아비를 피해서 달리고 또 달려 밀밭 길을 벗어났네  사실은 말이야 유키코를 쫓아간 괴물은 허수아비를 코스프레한 미야자키 아저씨였어 유키코의 할머니에게 전달할 소식이 있었을 뿐인데 어떻게 그렇게 되어버렸네  이츠키가 내게 먼저 인사를 했네 내가 허리를 너무 꽉 붙잡아서 배가 아팠다나 뭐라나 살이 찝혔다나 뭐라나 괜히 미안하잖아 날 도와줬는데  유키코, 유키코 You my love  이게 설렘일까? 기대감일까? 아무렴 어때 학교 쉬는 날인 걸 고로케도 참 맛있는 걸
					"
435,435,  그대 떠나가도          ,  am  ,발라드,"추억이라 생각할 수가 없어 내 맘속에 남겨진 너의 모든 것들을 어디선가 너도 나를 그리며 울고 있을 거야 지금 내 모습처럼 이젠 떠나버린 너의 작은 모습이 아직도 내 앞에 보일 것만 같아서 흐르는 눈물을 닦아 보지만 텅 빈 외로움만 느낄 뿐 세월이 지나면 모두 지워질 수 있다고 생각했는데 너를 느끼며 지내온 작은 기억마저도 날 이렇게 힘들게 하고 있어 그대 떠나가도 나의 마음은 변하지 않아 언제까지라도 너를 사랑하고 있을 거야 영원히 세월이 지나면 모두 지워질 거라고 생각했는데 너를 느끼며 지내온 작은 기억마저도 날 이렇게 힘들게 하고 있어 그대 떠나가도 나의 마음은 변하지 않아 언제까지라도 너를 사랑하고 있을 거야 영원히 영원히 
"
436,436,  한 걸음          , 스윗소로우  SWEET SORROW   span    span 경선  바버렛츠   ,발라드,"한 걸음 이 한 걸음이면 두 손을 잡고 발맞추어 걷는 마지막 수많은 불행 과거로 구겨 넣고 걷는 이 한 걸음 한 걸음 이 한 걸음이면 너와 행복한 시간 걸을 거라 믿어 새로운 날들 시작될 거라 믿는 이 한 걸음 한 걸음 이 한 걸음이면 혼자서 걷는 마지막 이 한 걸음 제발 꿈이라면 제발 꿈이라면 깨고 싶지 않은 오 이 순간 잘 살 거야 행복할 거야 잘 살 거야 행복할 거야 잘 살 거야 행복할 거야 잘 살 거야 잘 살 거야 행복할 거야 잘 살 거야 행복할 거야 잘 살 거야 행복할 거야 잘 살 거야 행복할 거야 한 걸음 이 한 걸음이면 모두 새로운 시작할 거라고 믿어 함께 맞잡은 손 우리의 이야기 한 걸음 이 한 걸음이면 모두 새로운 시작할 거라고 믿어 다함께 맞잡은 손 우리의 이야기 한 걸음 이 한 걸음이면 아픈 지난날 지나 영원히 펼쳐질 우리의 걸음들이 시작될 거야 한 걸음 
"
437,437,  잘가요  괜찮아요          , 이준호  ,발라드,"알아요 말하지 않아도 그대 눈빛만 봐도 들려요 낯서네요 그대와 잡은 두 손이 왠지 오늘이 꼭 마지막 같아요 할 말을 꺼내기가 힘든가 봐요 내 마음이 다치는 게 싫은가 봐요 혹시나 미안해 마요 나는 괜찮으니 힘들어하지 마요 그댈 놓아줄게요 잘 가요 남겨진 나는 걱정 마요 이별은 그대 잘못이 아니에요 그래요 사랑을 이어가기엔 끝난 사랑이란 걸 굳이 말로 안 해도 알죠 힘들게 꺼낸 말이란 걸 알아요 난 정말 괜찮아요 울지 않을게요 한동안 그댈 잊기는 어렵겠지만 정말 고마웠어요 부디 잘 지내줘요 잘 가요 남겨진 나는 걱정 마요 이별은 그대 잘못이 아니에요 그래요 사랑을 이어가기엔 끝난 사랑이니까 이것만 부탁해요 이제는 행복하게 살아야 해요 나보다 좋은 사람 만나야 해요 이별이 그대에겐 마지막이기를 많이 아플 테니까 그런 건 나 하나면 돼요 
"
438,438,  함께했던          , 가원  ,발라드,"우리가 나눈 좋았던 날들 모든게 다 꿈처럼 사라져 모두 흩어져 그리움만 남아 함께였던 지난 기억들 이제는 다 잊혀지네 서로가 서로를 아끼던 맘까지 없어진 우리 두 사람 사랑했는데 이렇게 끝난 사랑이 가여워져 조금도 괜찮지않아 너를 아직 함께였던 지난 기억들 이제는 다 잊혀지네 서로가 서로를 아끼던 맘까지 없어진 우리 두 사람 바라보면 너무 행복했었던 우리의 시간속에 너와 나야 함께였던 지난 기억들 이제는 다 잊혀지네 서로가 서로를 아끼던 맘까지 없어진 우리 두 사람 
"
439,439,  그렇게 우린          , 진선  ,발라드,"당연히 모르겠지 언제나 앞서 걷던 너에겐 난 쉬운사람 사랑이라 믿었고 앞 뒤가 다른 네 맘도 내겐 전부였으니까 서두르지 못했어 네가 원한 만큼은 두렵고 어려웠어 내게는 멀어진 거리에도 이별의 인사말은 그렇게 쉽게 닿아 네 손을 잡더라 그렇게 우린 미리 그려진 길을 따라 걷다 손 닿지 않는 다른 끝에 그렇게 우린말이야 이말을 끝으로 안녕 아름다웠어 여기서 안녕 그래 당연한게 아닌데 내가 없어진 밤이 너는 아쉽지 않나봐 미묘하게 느끼던 어긋난 시선에도 이겨낼 수 있다고 믿었어 시작부터 외면한 작은 틈이 어느새 은한수 처럼 커져 우릴 떼어놓아 그렇게 우린 어쩔수 없이 이별 서로 다른 자리에서 그리움만 마주하게 된거야 그나마 우리 이별은 아름다워서 다행이었어 그렇게 나는 이미 정해진 곳에 참 끝까지 못나게도 서있는데 언제나 예뻤던 넌 새로운 문을 열고서 또다른 길을 걷고 있구나 그래 여기서 안녕 그래 
"
440,440,  To Love Somebody Else          , 로예  LOHYE   ,발라드,"All I wanted was to love you didn’t mean anything else couldn’t help myself to love you but I know I should love somebody else Through the years I know by now I know that we are not meant to be but my mind I can’t control the more I hide the more I fall To love somebody else to be somebody else It’s hard to lose myself to love somebody else cause I'm made to love you yeah I'm made to love you Through the years I know by now I know that we are not meant to be but my mind I can’t control the more I hide the more I fall To love somebody else to be somebody else It’s hard to lose myself to love somebody else cause I'm made to love you I have a lot of words to say all tangled up inside my prayer no other way there’s no other way to put the broken heart in one piece I don’t wanna be this way no not again To love somebody else to be somebody else It’s hard to lose myself to love somebody else cause I'm made to love you yeah I'm made to love you 
"
441,441,  사랑까진 안돼요          , 숙희  ,발라드,"난 안돼요 그대를 잊는다는게 난 안돼요 그대를 못 본다는게 죽는 것보다 내게는 더 힘든 사랑이라서 긴 기다림도 난 행복한데 난 안돼요 아무리 도망쳐봐도 제자리만 맴도는 걸음이라서 곁엔 없어도 나를 보며 웃어주진 않아도 이렇게 행복한적은 처음이니까 내 사랑까진 안돼요 내 마음까진 안되나봐요 이런 내 마음 언젠간 그대도 날 알아주겠죠 나 아파도 이 사랑이 내게 독이 된대도 못된 가슴은 내 머리는 너를 난 기억하고 또 기다릴 나니까 난 안돼요 계절이 몇 번 바뀌어도 난 그대로 여기서 기다리는데 먼발치라도 떠난 그댈 다시 보고 싶은데 니 곁에 그 사람도 난 괜찮은데 내 사랑까진 안돼요 내 마음까진 안되나봐요 이런 내 마음 언젠간 그대도 날 알아주겠죠 나 아파도 이 사랑이 내게 독이 된대도 못된 가슴은 내 머리는 너를 난 기억하고 또 기다릴 나니까 오랜 시간을 아무도 몰래 혼자 키워온 내 맘 멈출 수 없는 사랑 그대니까 사랑하고 싶어요 내 마음을 다 주고 싶어요 내게 허락된 시간을 그댈 위해 살고 싶어요 내 맘대로 끝내지도 못할 사랑이라면 이렇게 여기서 기다릴께요 그게 언제라도 돌아와 준다면 
"
442,442,  넌 나의 봄이야  feat  이설은           , 마끼아또  Machiato   ,발라드,"혼자서만 걸어가던 이 길을 너의 손을 잡고 걷고 있어 다른 세상 속에 있는 것 같아 추워 코끝까지 빨개져가고 하늘도 빨갛게 노을 지고 해가 내리 던 밤 따스한 봄이길 봄이 오는 소릴 듣고 싶어 내 맘 가득히 차오르게 너를 따라서 걷다가 보면 벌써 난 봄이야 나만 들리는 노랠 불러줘 사랑스러운 목소리로 너만 들리게 말해줄 거야 넌 나의 봄이야 처음으로 내게 웃어 준 순간 하나하나 모두 기억해 난 다른 세상 속에 있는 것 같아 항상 얼어있던 나를 녹여준 너의 다정한 그 목소리도 내겐 선물 같아 따스한 봄처럼 봄이 오는 소릴 듣고 싶어 내 맘 가득히 차오르게 너를 따라서 걷다가 보면 벌써 난 봄이야 나만 들리는 노랠 불러줘 사랑스러운 목소리로 너만 들리게 말해줄 거야 넌 나의 봄이야 
"
443,443,  독이 든 잔을 마시는 것 같아요          , 김종호  ,발라드,"언제였을까 기억 속에 그때가 행복한 바람이 불어오는 언덕 위에 우리가 하얗던 하늘 그대와의 조각들 하나씩 맞춰서 들여다 보면 뒤죽박죽 모습들 사랑해 내 모든걸 사랑한 그대를 이제야 비로소 그대 소중함을 알게됐어요 내게서 떠나간 그대를 영원히 잃는 다는게 독이 들어 있는 잔을 마시는 것 같아요 내가 미안해요 그대 이해못함을 그때는 내 생각이 틀린 걸 지금에야 알아요 놓지 못 했던 내 생각과 욕심들 그것이 그대가 그리도 힘들어 한줄 몰랐어요 미안해 내 소중한 사랑의 그대를 시간이 흘러서 그대 진실함을 깨달았어요 내게서 떠나간 그대를 영원히 잃는 다는게 독이 들어 있는 잔을 마시는 것 같아요 오워워워 절벽 위의 나 이제 갈곳없어요 그대가 떠나간 이 세상에서 살아가기 힘들어 많이 후회해요 더 잘해주지 못함을 그대가 내게서 떠난다는걸 알지 못했어요 사랑해 내 모든걸 사랑한 그대를 이제야 비로서 그대 소중함을 알게됐어요 내게서 떠나간 그대를 영원히 잃는 다는게 독이 들어 있는 잔을 마시는 것 같아요 내게서 떠나간 그대가 내게로 돌아 온다면 독이 든 잔을 마시더라도 후회하지 않아요 내게서 떠나간 그대가 내게로 돌아 온다면 독이 든 잔을 마시더라도 후회하지 않아요 오워워워 
"
444,444,  내 맘이 떠났단 걸 알아줘          , 김태우  ,발라드,"잘 지냈니 안녕 염치도 없이 작은 내 안부를 전해 잘 지냈어 나는 그냥 다 행복했었어 아프게 하고 네 맘 다 찢어놓은 나인데 웃으며 내게 오지 마 그게 더 아프니까 그냥 뒤돌아 떠나가 내 맘이 떠났단 걸 알아줘 모든 게 변했어 난 모질게 떠나줘 네 맘이 나를 찾을 수 없게 내가 더 멀리 떠나갈게 모질게 떠난 항상 혼자 남겨둔 나인데 웃으며 내게 오지 마 나를 달래주지 마 이제 네가 싫으니까 내 맘이 떠났단 걸 알아줘 모든 게 변했어 난 모질게 떠나줘 네 맘이 나를 찾을 수 없게 더 멀리 떠나갈게 늘 가던 카페도 늘 걷던 거리도 우연히라도 가지 않을게 다신 마주치지 않게 내 맘이 떠났단 걸 알아줘 모든 게 변했어 난 모질게 떠나줘 네 맘이 나를 찾을 수 없게 내 맘도 너를 찾을 수 없게 내 맘이 변했단 걸 알아줘 식었어 내 마음 다 뒤돌지 말아 줘 모든 짐 내가 짊어질 수 있게 그 미소 잃지 않게 네가 편할 수 있게 
"
445,445,  신중한 겨울          , 박볕  ,발라드,"다시 돌고 돌아 차가운 겨울이 작년 이맘쯤 때에도 연락하려 했는데 참고 또 참았던 너를 향한 내 마음이 우리가 헤어진 겨울에 널 더 그리워해 보고 싶었는데 잘 지내냐는 한마디가 뭐 하냐는 전화 한 통이 어려워서 핸드폰을 집어넣어 잘 지내고 있어 뭐해 너무 보고 싶어 보내볼까 하다 손이 떨려서 시간 내서 한번 보자 이렇게 쉬운 말을 고민하다 또 못 보내 널 향한 맘이 신중해서 보고 싶었는데 잘 지내냐는 한마디랑 뭐하고 사는지 항상 궁금해 네 하루가 말하고 싶었는데 난 여전히 널 기다린다고 용기 내 말해볼까 하다 맘속에 묻어둬 잘 지내고 있어 뭐해 너무 보고 싶어 보내볼까 하다 손이 떨려서 시간 내서 한번 보자 이렇게 쉬운 말을 고민하다 또 못 보내 널 향한 맘이 신중해서 이번 겨울엔 꼭 말해야지 하면서 벌써 몇 년을 난 이러고 있어 누구에게나 쉽게 건네는 자연스러운 말들이 왜 너에겐 너무 어려워 놓치는 건지 잘 지내고 있어 뭐해 너무 보고 싶어 보내볼까 하다 손이 떨려서 시간 내서 한번 보자 이렇게 쉬운말을 고민만 하다 못 보내 널 향한 맘이 신중해서 
"
