,title,artist,genre,lyric
289,  바람 부는 날          , 이세벽  ,성인가요 트로트,"바람 부는 날이면 내게 온다던 그 사람은 언제부터 연락이 없네요 용산역 광장에도 서울역 광장에도 쓸쓸함을 안고서 불어오네요 바람이 불어와요 그대가 불어와요 나의 맘에 그대가 불어와요 바람이 불어와요 그대가 불어와요 여린 내 맘을 또 흔들어놔요 가로등 아래 속삭이던 사랑의 멜로디 그 사람은 언제부터 연락이 없네요 이태원 거리에도 경리단 거리에도 쓸쓸함을 안고서 불어오네요 바람이 불어와요 그대가 불어와요 나의 맘에 그대가 불어와요 바람이 불어와요 그대가 불어와요 여린 내 맘을 또 흔들어놔요 사랑이 떠나가요 사랑이 떠나가요 나의 맘에 그대가 떠나가요 바람이 불어와요 바람이 불어와요 여린 내 맘을 또 흔들어놔요 
"
290,  사랑이여라          , 손영호  ,성인가요 트로트,"지난 세월 나만 보고 너무나 고생한 당신 미안 하오 사랑 하오 말해준 당신 여전히 아름답구려 고운 손 아름답던 여자의 청춘 나에게 모두 준 당신 사랑아 나의 사랑아 영원한 나의 사랑아 고마운 당신 사랑 하오 영원한 사랑 이여라 약속 하오 언제까지나 당신만 사랑 할테요 어느덫 주름 지은 당신 얼굴은 여전히 아름답구려 고운 손 아름답던 여자의 청춘 나에게 모두 준 당신 사랑아 나의 사랑아 영원한 나의 사랑아 고마운 당신 사랑 하오 영원한 사랑 이여라 영원한 사랑 이여라 
"
291,  아재총각 NEW VER            , 소지환  ,성인가요 트로트,"오빠는 아니지만 아직은 아재라 부르지마요 때로는 썰렁하고 답답해 도 센스쟁이랍니다 무릎나온 등산복에 배바지 샌달에 양말 좀 신었다고 아재라 부르시면 곤란합니다 배나온건 인정해요 내일부터 관리할 거야 볼수록 괜찮아요 이정도면 에이급 남자 가까이 오세요 나를 봐요 은근히 귀엽습니다 가까이 오세요 들이대요 괜찮은 사람입니다 오빠는 아니지만 그래도 아재는 아니잖아요 때로는 눈치없고 엉뚱해 도 밥은 잘산답니다 런닝셔츠 드러나는 꽃남방 이대팔 가르마좀 했다고 아재라 부르시면 서운합니다 팔자주름 인정해요 내일부터 관리할 거야 볼수록 심쿵해요 연예인도 뺨치는 남자 가까이오세요 나를 봐요 놓치면 후회합니다 가까이오세요 용기내요 괜찮은 사람입니다 가까이 오세요 나를 봐요 은근히 귀엽습니다 가까이 오세요 들이대요 괜찮은 사람입니다 놓지면 후회합니다 
"
292,  추억의 친구들          , 주인공  ,성인가요 트로트,"추억의 친구들 추억의 친구들 그리운 친구들 추억의 친구들아 친구들아 보고 싶다 보고 싶어 추억의 친구들 어떻게 사는지 궁금도 하고 얼마나 변했는지 보고 싶구나 언제 한번 우리 만나 추억의 이야기로 웃음 꽃 한번 피워 보자 보고 싶은 친구들아 추억의 친구들아 안부라도 전하며 잘지내자 그리운 친구들 추억의 친구들아 친구들아 보고 싶다 보고 싶어 추억의 친구들 어떻게 사는지 궁금도 하고 얼마나 변했는지 보고 싶구나 언제 한번 우리 만나 추억의 이야기로 웃음 꽃 한번 피워 보자 보고 싶은 친구들아 추억의 친구들아 안부라도 전하며 잘지내자 사랑하는 친구들아 그리운 친구들아 언제나 건강하게 잘지내자 안부라도 전하며 잘지내자 친구들아 추억의 친구들 추억의 친구들 
"
293,  참 웃기네          , 양수아  ,성인가요 트로트,"참 웃기고 있네 세상돌아 가는꼴이 너는 되고 나는 안된다니 그게 무슨 웃기는 소리더냐 이리가면 내로남불 저리가면 후안무치 적반하장도 유분수지 이거참 웃기고 있네 누가 누굴 탓 할수있나 허허 하고 웃고말지 요놈의 세상 이거참 웃기고 있네 참 웃기고 있네 세상돌아 가는꼴이 너는 되고 나는 안된다니 그게 무슨 웃기는 소리더냐 이리가면 내로남불 저리가면 후안무치 적반하장도 유분수지 이거참 웃기고 있네 누가 누굴 탓 할수있나 허허 하고 웃고말지 요놈의 세상 이거참 웃기고 있네 이리가면 내로남불 저리가면 후안무치 적반하장도 유분수지 이거참 웃기고 있네 누가 누굴 탓 할수있나 허허 하고 웃고말지 요놈의 세상 이거참 웃기고 있네 누가 누굴 탓 할수있나 허허 하고 웃고말지 요놈의 세상 이거참 웃기고 있네 요놈의 세상 이거참 웃기고 있네 
"
294,  K 뷰티송          , 김록환  span    span K싱어즈  ,성인가요 트로트,"거친 노랑머리 K 뷰티에서 예쁘게 머릴 자르고 볼륨 스트레이트 매직 퍼머까지 찰랑찰랑한 고은 머릿결 사랑에 빠진 K 코스메틱 모두가 반한 케이 뷰티 네일에 매니큐어 바르면 샤이니 블링블링 아시나요 K 뷰티 잊을수 없는 영원한 나의 판타지 뷰틴 삶의 활력 세계도 반한 K 뷰티 거칠어진 피부 K 뷰티에서 마스크팩을 바르고 수분영양 빵빵 백옥같은 피부 자신감 뿜뿜되는 K 쿠션 빛나게 변신하는 그녀는 언제나 매력있게 보여 러블리한 메이크업하면 모두가 사랑해요 아시나요 K 뷰티 잊을수 없는 영원한 나의 판타지 뷰틴 삶의 활력 세계도 반한 K 뷰티 
"
295,  다함께 사는 세상          , 한수창  ,성인가요 트로트,"우리가 태어나고 자라난  오천년의 유구한 역사가 흐르고  꽃 피고 새가 우는  삼천리 금수강산에  산다는 건 영광이요 자랑이지요  저마다 태어난 고향도 다르고  이념적인 성향도 성향도 다르기에  부딪치며 살다 보면 미움도  갈등도 있겠지만 헝클어진 마음은  저 멀리 바다 건너  현해탄에 흘려 버리고  서로서로 배려하고 양보하며  오천년의 역사를 받들고  삼천리 금수강산 지켜가면서  한마음 한뜻을 모아  다 함께 사는 세상 만들어 갑시다  우리가 태어나고 자라난  오천년의 유구한 역사가 흐르고  꽃 피고 새가 우는  삼천리 금수강산에  산다는 건 영광이요 자랑이지요  저마다 태어난 고향도 다르고  이념적인 성향도 성향도 다르기에  부딪치며 살다 보면 미움도  갈등도 있겠지만 헝클어진 마음은  저 멀리 바다 건너  현해탄에 흘려 버리고  서로서로 배려하고 양보하며  오천년의 역사를 받들고  삼천리 금수강산 지켜가면서  한마음 한뜻을 모아  다 함께 사는 세상 만들어 갑시다  다 함께 사는 세상 만들어 갑시다 
"
296,  당신을 보낼 수 있도록          , 김보경  ,성인가요 트로트,"당신때문에 당신때문에 사랑이 울고 있네요 사랑때문에 그 사랑때문에 이렇게 가슴 아파요 당신 없이 단 하루라도 살 수 없는 당신 여자입니다 간다고 한대요 떠나야한대요 사랑이 무슨 장난입니까 조금만 더 시간을 줘요 당신을 보낼 수 있도록 당신때문에 당신때문에 사랑이 울고 있네요 사랑때문에 그 사랑때문에 이렇게 가슴 아파요 당신 없이 단 하루라도 살 수 없는 당신 여자입니다 간다고 한대요 떠나야한대요 사랑이 무슨 장난입니까 조금만 더 시간을 줘요 당신을 보낼 수 있도록 당신을 보낼 수 있도록 
"
297,  못 말려          , 윤희나  ,성인가요 트로트,"내 몸을 흔드는 떨림 나의 가슴을 두드리는 그대 모습을 나도 모르게 훔쳐보고 싶은데 내 손을 잡아주세요 이 밤이 멈춰버리게 그대를 보면 이 넓은 곳에 둘 밖에 없는 것 같아 차갑게 식어버린 두 눈에 뜨거운 빛이 되어 주던 그대의 환한 웃음 볼 때면 온몸이 멈춰 버렸어 당신이 원하는 사랑을 찾을 때엔 나를 먼저 떠올려주세요 가득 찬 어둠에도 그대를 바라볼 수 있어요 당신은 빛을 내고 있어요 내 손을 잡아주세요 이 밤이 멈춰버리게 그대를 보면 이 넓은 곳에 둘 밖에 없는 것 같아 차갑게 식어버린 두 눈에 뜨거운 빛이 되어 주던 그대의 환한 웃음 볼 때면 온몸이 멈춰 버렸어 당신이 원하는 사랑을 찾을 때엔 나를 먼저 떠올려주세요 가득 찬 어둠에도 그대를 바라볼 수 있어요 당신은 빛을 내고 있어요 당신이 원하는 사랑을 찾을 때엔 나를 먼저 떠올려주세요 가득 찬 어둠에도 그대를 바라볼 수 있어요 당신은 빛을 내고 있어요 
"
298,  카레는 고씨네          , 춘배  ,성인가요 트로트,"오늘따라 왜이리 허전할까 든든하게 아침챙겨 먹었는데 이런날엔 무엇을 먹어야하나 어느새 내손에는 메뉴판 매콤한 노란 국물에 따끈한 밥을 적신다 그래 바로 이맛이야 카레가 먹고 싶어 주문을 했다 곧 있으면 도착시간 내가슴이 떨린다 아 카레는 고씨네 짜증날땐 쓰리고 매운카레 바삭바삭 베스트메뉴 돈까스카레 치킨먹고 싶을땐 닭튀김카레 오늘도 점심에는 고씨네 매콤한 노란 국물에 조금씩 적셔 먹는다 그래 바로 이맛이야 카레가 먹고 싶어 주문을 했다 곧 있으면 도착시간 내가슴이 떨린다 아 카레는 고씨네 아 카레는 고씨네 카레는 고씨네 
"
299,  태양을 딸거야          , 버튼  Button   ,성인가요 트로트,"오늘 태양이 서해로 떨어져야만 내일 동해에서 또다시 떠오른다 공처럼 굴러 가는 이 세월 속에 오로지 태양은 하나 밖에 없거든 오늘 잠들지 않고서 내일 깨어날 수 있나 나 오늘 또 넘어진대도 일어설 내일이 있다 태양아 저 하늘위에 하나뿐인 너 나도다 이 지구위에 하나뿐인 나 태양아 나 잡아봐라 안 그럼 나한테 잡혀 나는 저 태양을 딸거야 라라 랄랄라라라 라라 랄랄라라라 라라 랄랄라라라 라라 랄랄라라라 라라 랄랄라라라 태양을 딸거야 오늘 10년만 내가 더 젊었더라면 저기 하늘위에 태양을 따올텐데 그런 말 마라 이십노인이 있고 팔십 먹은 청년도 있는 거 거든 오늘 잠들지 않고서 내일 깨어날 수 있나 나 오늘 또 넘어진대도 일어설 내일이 있다 태양아 저 하늘위에 하나뿐인 너 나도다 이 지구위에 하나뿐인 나 태양아 나 잡아봐라 안 그럼 나한테 잡혀 나는 저 태양을 딸거야 10살만 더 젊었어도 너를 땄을까 지금이 내 10년뒤의 10년전인걸 태양아 나 잡아봐라 안 그럼 나한테 잡혀 나는 저 태양을 딸거야 라라 랄랄라라라 라라 랄랄라라라 라라 랄랄라라라 라라 랄랄라라라 라라 랄랄라라라 태양을 딸거야 
"
300,  내 맘을 몰라          , 나은설  ,성인가요 트로트,"예쁘게 머리하고 화장도 하고 그댈 만나러 가는 길 멋지게 나를 보고 웃어주세요 나는 사랑에 퐁당 빠졌어 내가 얼마나 그댈 사랑하는지 오 그대는 그대는 모를거야 사랑한다고 너뿐이라고 내 맘을 몰라 사랑을 몰라 정말 사랑한다고 나뿐이라고 내게 말해줘 이젠 말해줘 정말 눈치없는 사람아 심장이 터질듯이 두근거려요 하루하루가 매일 설레죠 사랑한다고 내게 말해주세요 오 그대만 그대만 찾고있어 사랑한다고 너뿐이라고 내 맘을 몰라 사랑을 몰라 정말 사랑한다고 나뿐이라고 내게 말해줘 이젠 말해줘 정말 눈치없는 사람아 자꾸 망설이지 말아줘요 화끈하게 내게 와요 쉽게 쉽게 생각해 사랑은 다 그런 것 천생연분 당신만을 사랑해 사랑한다고 너뿐이라고 내 맘을 몰라 사랑을 몰라 정말 사랑한다고 나뿐이라고 내게 말해줘 이젠 말해줘 정말 눈치없는 사람아 
"
301,  황혼의 여행  Feat  이백길   Best Album Ver            , 미스김  ,성인가요 트로트,"I want you you wanna be with you I want you you wanna be with you 유 유 유 유 I want you want you be with you I love you baby 무작정 너와 함께 떠나가고 싶단말야 어디든 함께 간다면 그 무엇도 중요치않아 갑자기 출발하면 니가 또 당황할까봐 이번엔 얘기해줄게 오늘밤에 떠나자 출발시간이 다 되어가고 있어 내가방은 어떻게 예 아직 다 못쌌어 기다려봐 조금 더 준비해야 가능 예 출발 이젠 출발 가능해 아 마치 신혼 여행같아 오우 예예 아 기분 너무 설레잖아 오우 예예 아 처음 보는 거리를 너와 함께 손잡고 다니고싶어 너와 함께 하고싶어 황혼의여행 한번더 너와 함께 여행가고 싶단말야 우리가 함께 간다면 오지라도 상관치않아 갑자기 출발하면 니가 또 당황할까봐 한번 더 얘기해줄게 오늘밤에 떠나자 출발시간이 다 되어가고 있어 내 가방은 어떻게 예 아직 다 못쌌어 기다려봐 조금 더 준비해야 가능 예 출발 이젠 출발 가능해 아 마치 신혼 여행같아 오우 예예 아 기분 너무 설레잖아 오우 예예 아 처음 보는 거리를 너와 함께 손잡고 다니고싶어 너와 함께 하고싶어 황혼의여행 아 마치 신혼 여행같아 오예 아 기분 너무 설레잖아 오예 아 처음 보는 거리를 너와 함께 손 손 손 손잡고 다니고싶어 아 마치 신혼 여행같아 오우 예예 아 기분 너무 설레잖아 오우 예예 아 처음 보는 거리를 너와 함께 손잡고 다니고싶어 너와 함께 하고싶어 황혼의여행 I want you you wanna be with you I want you you wanna be with you 유 유 유 유 I want you want you be with you I love you baby 
"
302,  이름없는 농군이 되어          , 이남옥  ,성인가요 트로트,"박 넝쿨 우거진 초가삼간 지붕위로 두리둥실 하얀 박이 풍성 하구나 내 마음도 풍년이로다 밤하늘에 달도 별도 속삭이는 밤 부엉이 한가롭게 노래 부르고 오순도순 내 사랑과 행복을 노래하네 이름 없는 농군이 되어 박 넝쿨 우거진 초가삼간 지붕위로 두리둥실 하얀 박이 풍성 하구나 내 마음도 풍년이로다 밤하늘에 달도 별도 반짝거리며 음 초롱 금 초롱을 수를 놓는 밤 어화 둥둥 내 사랑과 행복을 노래하네 내 고향이 좋구나 좋아 밤하늘에 달도 별도 속삭이는 밤 부엉이 한가롭게 노래 부르고 오순도순 내 사랑과 행복을 노래하네 이름 없는 농군이 되어 
"
303,  인생          , 진산풍월  ,성인가요 트로트,"강물이 흘러가듯 세월이 가고 바람이 스치듯이 청춘이 갔네 누구라 이 인생을 알 수 있으리 물어봐도 살아봐도 알 수가 없네 하루하루 바쁜 인생 쫓기며 사는 인생 저 산은 나를 보고 구름처럼 쉬어가라네 쉬엄쉬엄 살라네 덧없이 지난 세월 뒤돌아보니 세월도 보이지 않네 인생도 없네 왜 그리 살았던가 한숨 뿐이네 무얼 위해 살았었나 쉴 새도 없이 이 인생 다 지나니 이제야 깨달았네 애타게 살던 인생 이제는 쉬어가리라 즐기며 살리라 
"
304,  꽃이피면          , 조미료  ,성인가요 트로트,"꽃이 피면 화사한  웃음으로 다가와 행복을 나누고  바람 불면 내 몸이 낙엽처럼 날릴까  꼭 잡아 주던 사람  뒤 돌아 보니 나 혼자  그 길을 가고 있네  쓸쓸한 바람 외롭게  울고 있는 가로등처럼  생각하면 그런 추억이  다시올수 있을까  오늘도 혼자 외롭게  추억에 잠겨있네  뒤 돌아 보니 나 혼자  그 길을 가고 있네  쓸쓸한 바람 외롭게  울고 있는 가로등처럼  생각하면 그런 추억이  다시올수 있을까  오늘도 혼자 외롭게  추억에 잠겨있네  추억에 잠겨있네 
"
305,  사랑아 꼼짝마          , 김지후  ,성인가요 트로트,"세월가도 당신과함께 핑크빛사랑을 할거야 모두가 부러워하는사랑 행복한사랑을 할거야 남들이 뭐라해도 신경쓰지않을거야 내곁에 당신만 있으면 그뿐이야 우리서로 만나기위해 숱한인연지나쳤고 이제는 당신과 하나된 달콤한 꽃향기를 뿌릴거야 사랑아 꼼짝마 날두고 가지마요 내모든걸 다바쳐서 아낌없이 줄거야 눈치보지않을거야 후회하지도않을거야 당신은 내곁에서 손만잡아줘 우리서로 만나기위해 숱한인연 지나쳤고 이제는 당신과 하나된 달콤한 꽃향기를 뿌릴거야 사랑아 꼼짝마 날두고 가지마요 나 못본체 스쳐가는 인연은 안될거야 사랑해 사랑해 당신만을 사랑해요 이제는 영원히 당신은 내 남자야 사랑해 사랑해 당신만을 사랑해요 이제는 영원히 당신은 내 남자다 
"
306,  지지고 볶고          , 장용옥  ,성인가요 트로트,"지지고 볶고 볶고 지지고 지지고 볶고 볶고 지지고 볶고 지지고 잘 살아보자 지지고 볶고 내 청춘 언제 벌써 여기까지 왔는가 인생에 참 맛을 아는 허무한 나이 지지고 볶고 볶고 지지고 지나온 세월 꿈 많던 청춘 어디로 가고 주름 뿐이네 지지고 볶고 앞으로 바램이 있다면 건강하게 사는거야 남은 인생 누구한테 짐되지 말고 지지고 볶고 웃으면서 웃으면서 즐겁게 즐겁게 잘 살아보자 건강하게 행복하게 잘 살아보자 지지고 볶고 볶고 지지고 지지고 볶고 볶고 지지고 볶고 지지고 잘 살아보자 지지고 볶고 내 청춘 언제 벌써 여기까지 왔는가 인생에 참 맛을 아는 허무한 나이 지지고 볶고 볶고 지지고 지나온 세월 꿈 많던 청춘 어디로 가고 주름 뿐이네 지지고 볶고 앞으로 바램이 있다면 자식들이 잘 되는거 가족들이 행복하게 잘 사는거 지지고 볶고 웃으면서 웃으면서 즐겁게 즐겁게 잘 살아보자 건강하게 행복하게 잘 살아보자 웃으면서 웃으면서 즐겁게 즐겁게 잘 살아보자 건강하게 행복하게 잘 살아보자 지지고 볶고 볶고 지지고 지지고 볶고 볶고 지지고 
"
307,  오다보니 여기          , 김병걸  ,성인가요 트로트,"눈이 안 와도 겨울이고 그대 떠나도 봄은 오네 다시 돌아 갈수 없으니 이 길을 사랑 해야 겠지만 내가 세상에 줄 수 있는 나의 눈물은 어디까지 였을까 아무도 채워주지 않는 시간을 외로이 걸어왔네 아 돌아보니 나는 간데없고 일에 갇힌 노예 그리고 짐을 진 나귀였네 처음부터 이 길을 원한 건 아니였어 오다 보니 여기네 내가 세상에 줄 수 있는 나의 사랑은 어디까지 인걸까 아무도 말해주지 않는 길을 오늘도 가고 있네 아 돌아보니 나는 간데없고 일에 갇힌 노예 그리고 짐을 진 나귀였네 처음부터 이 길을 원한 건 아니였어 오다 보니 여기네 내가 세상에 줄 수 있는 나의 사랑은 어디까지 인걸까 아무도 말해주지 않는 길을 오늘도 가고 있네 오늘도 가고 있네 
"
308,  중년이 되어          , 영호  ,성인가요 트로트,"거울을 보니 많이 변했구나 주름진 얼굴과 하얀 머리칼 발걸음도 느려지고 어깨도 축 쳐졌구나 중년이구나 나도 이젠 세월은 빠르게 내 몸을 적셨네 중년이 되어 가는 내 마음 가슴속 시린 아픔들이 밀려와 나의 눈에 눈물이 흘러 소리내어 울기도 하고 지나가는 말에 상처도 받고 변하긴 변했나 보다 중년이 왔다 세월히 흘러서 중년이 왔다 나도 몰래 중년이구나 나도 이젠 세월은 빠르게 내 몸을 적셨네 중년이 되어 가는 내 마음 가슴속 시린 아픔들이 밀려와 나의 눈에 눈물이 흘러 소리내어 울기도 하고 지나가는 말에 상처도 받고 변하긴 변했나 보다 나의 눈에 눈물이 흘러 소리내어 울기도 하고 지나가는 말에 상처도 받고 변하긴 변했나 보다 중년이 왔다 세월히 흘러서 중년이 왔다 나도 몰래 
"
309,  I Like It Money          , 한담희  ,성인가요 트로트,"Money talk talk talk Only one 돈이면 다되지 money가 최고야 Oh OMG 달콤한 향기에 홀려버린 나는 당당한 리치걸 I like it money I-I-I like it money I'm a luxury girl 화려한 패션 부티가 뚝뚝 청담 인싸야 어딜가든 Hi-pass 나만 따라와 클라스가 달라 솔직해봐 아닌척해도 돈앞에 흔들리는 니 눈을봐 주문을 걸어 오늘만큼은 즐겨봐 날따라 I like it money 이리 come money Love you Love you money 너없인 하루도 살 수 없잖아 나의 lover honey love-love-love-love-love it 놓치지 않게 꼭 안을꺼야 I'm a luxury girl 화려한 패션 부티가 뚝뚝 청담 인싸야 어딜가든 Hi-pass 나만 따라와 클라스가 달라 솔직해봐 아닌척해도 돈앞에 흔들리는 니 눈을봐 주문을 걸어 오늘만큼은 즐겨봐 날따라 I like it money 이리 come money Love you Love you money 너없인 하루도 살 수 없잖아 나의 lover honey love-love-love-love-love it 놓치지 않게 꼭 안을 거야 I like it money 
"
310,  당신만 몰라          , 이부영  ,성인가요 트로트,"당신만 몰라 당신만 몰라 당신만 몰라요 내 마음을 그렇게 모르나요 실수인듯 스쳐도 보고 재밌는척 웃어 보여도 무심하게 몰라준 당신 자존심 때문인가요 눈치가 없는건가요 내가 먼저 고백하길 기다리나요 달콤한 그 미소 내 맘에 닿을 때 첫눈에 반했어요 당신만 몰라 당신만 몰라 아무것도 몰라요 내 사랑 당신뿐인걸 실수인듯 스쳐도 보고 재밌는척 웃어 보여도 무심하게 몰라준 당신 자존심 때문인가요 눈치가 없는건가요 내가 먼저 고백하길 기다리나요 달콤한 그 미소 내 맘에 닿을때 첫눈에 반했어요 당신만 몰라 당신만 몰라 아무것도 몰라요 내 사랑 당신뿐인걸 당신만 몰라 당신만 몰라 아무것도 몰라요 내 사랑 당신뿐인걸 내 사랑 당신뿐인걸 
"
311,  미워해서 미안해요          , 최인숙  ,성인가요 트로트,"어디서 부터 어떻게 말을 해야 당신이 나를 믿을까 어디서 부터 어떻게 말을 해야 당신이 나를 믿을까 아 아 아 아 오늘은 당신께 고백할거야 처음엔 당신이 남자 같아서 당신을 사랑 했는데 어느날 부턴가 어느날 부턴가 당신이 미워 졌어요 그래도 당신을 사랑했기에 또 한번 믿어었는데 어느날 부턴가 어느날 부턴가 또다시 미워졌어요 세월이 지나 곰곰히 생각해보니 당신같은 남자없더라 당신같은 남자없더라 미워해서 미안해요 잠시왔다 가는 인생 당신만 바라보며 살래요 그래도 당신을 사랑했기에 또한번 믿어었는데 어느날 부턴가 어느날 부턴가 또다시 미워졌어요 세월이지나 곰곰히 생각해보니 당신같은 남자없더라 당신같은 남자없더라 미워해서 미안해요 잠시왔다 가는 인생 당신만 사랑하며 살래요 미워해서 미안해요 잠시왔다 가는 인생 당신만 사랑하며 살래요 당신만 사랑하며 살래요 
"
312,  님이여 고마워요          , 조민  ,성인가요 트로트,"님이좋아 님이좋아 난 님이좋아요  좋아한다고말해줘 진짜진짜로  사랑한다고말해줘 진짜진짜로  님이여고마워요  님이좋아님이좋아 난님이좋아요  당신을 만나기전에  내가왜사는지조차 몰랐어요  걷는 걸음마다 눈물이고였고  웃음이사라진지  오래되었죠  하늘이나의기도 들어주어  당신을내게 보내주었죠  난행운을 거머쥐었고  하루 하루가행복이에요  하늘엔 태양과구름  바람들모두가 나를위해존재해요  예전에슬펏던저달도  지금은너무아름다워요  님이있어 너무좋아  님이있어너무좋아  님이여고마워요님이여 사랑해요  님이좋아 님이좋아 난 님이좋아요  당신을 만나기전에  내가왜사는지조차 몰랐어요  걷는 걸음마다 눈물이고였고  웃음이사라진지  오래되었죠  하늘이나의기도 들어주어  당신을내게 보내주었죠  난행운을 거머쥐었고  하루 하루가행복이에요  하늘엔 태양과구름  바람들모두가 나를위해존재해요  예전에슬펏던저달도  지금은너무아름다워요  님이있어 너무좋아  님이있어너무좋아  님이여고마워요님이여 사랑해요  님이여 사랑해요 님이여 사랑해요 
"
313,  아리랑 독도          , 김동현  ,성인가요 트로트,"멀리멀리 동해바다 푸른 파도 위에  굿굿하게 솟아있는 막내 섬 독도야  온겨레 염원으로 나라 지켜온 네 모습이 장하구나 얼싸안아보자 멋지다 독도야 우리의 기상 든든한 버팀목 막내 섬 독도야 달이 뜨고 별이 지고 먼동이 트면 신비한 유리바다 보석 같구나 아리랑 아리랑 독도 아리랑 독도야 오늘도 손잡고 가자 비가 와도 눈이 와도 폭풍 몰아쳐도 굿굿하게 수호하는 막내 섬 독도야 갈매기 푸른 바다 함께 살아가는 독도야 오늘도 수고가 많구나 멋지다 독도야 우리의 기상 든든한 버팀목 막내 섬 독도야 달이 뜨고 별이 지고 먼동이 트면 신비한 유리바다 보석 같구나 아리랑 아리랑 독도 아리랑 독도야 오늘도 손잡고 가자 아리랑 아리랑 독도 아리랑 독도야 오늘도 손잡고 가자 
"
314,  소유노 So You know           , 버튼  Button   ,성인가요 트로트,"당신이 떠나가도 난 여기 남아있어요 당신과 둘이 만든 소중한 시간들 속에 이별이 몰아쳐도 사랑은 남아있어요 당신과 쌓아 올린 운명의 지붕아래에 소 유노 소 유노 what I'm feeling 내 마음이 당신을 붙잡고 있는 한 알겠죠 알겠죠 정녕 잊지 말아요 누구도 당신을 데려 갈 수 없어요 이별이 몰아쳐도 사랑은 남아있어요 당신과 쌓아 올린 운명의 지붕아래에 소 유노 소 유노 what I'm feeling 내 마음이 당신을 붙잡고 있는 한 알겠죠 알겠죠 정녕 잊지 말아요 당신은 언제나 내 맘속에 있어요 속에 있어요 
"
315,  살다보니          , 신민산  ,성인가요 트로트,"살아보니 알겠더라 살다보니 살아지더라 죽도록 아픈기억도 살다보니 잊혀지더라 세상살이 별거 없더라 인생살이 부질 없더라 가슴속 좋은 추억만 간직하며 살아가더라 그대가 있어 좋다 함께 있어서 좋다 눈물나도록 눈이부시다 살아보니 살만하구나 비우고 나니 관찮더라 살다보니 웃게 되더라 힘든 일일랑 잊어버리고 내일 위해 살아가거다 그대가 있어 좋다 함께 있어서 좋다 눈물 나도록 눈이 부시다 살아보니 살만하구나 비우고 나니 괜찮더라 살다보니 웃게 되더라 힘든 일일랑 잊어버리고 내일 위해 살아갈거다 내일 위해 살아갈거다 
"
316,  딩가딩          , 지원이  ,성인가요 트로트,"돈이 많으면 뭐해 쓸 땐 쓸 줄 아는 여자 나 그런 여자 딩가 딩가 딩가 딩가 딩가 딩가딩 종일 일하면 뭐해 놀 땐 놀 줄 아는 여자 나 그런 여자 딩가 딩가 딩가 딩가 딩가 딩가딩 딩가 딩가디 딩가딩 오에오 밤 새워 놀 준비 됐나요 오에오 오늘은 화끈하게 놀아보자 딩가 딩가 딩가 딩가 딩가 딩가딩 딩가 딩가디 딩가딩 오에오 오늘은 불타는 금요일 오에오 리듬의 몸을 맡겨 춤을 춰 딩가 딩가 딩가 딩가 딩가 딩가딩 오늘은 미치게 놀아 보자 딩가 딩가 딩가 딩가 딩가 딩가딩 애인 없으면 어때 혼자 놀 줄 아는 여자 나 그런 여자 딩가 딩가 딩가 딩가 딩가 딩가딩 혼술 혼밥이면 어때 민폐 안 끼치는 여자 나 그런 여자 딩가 딩가 딩가 딩가 딩가 딩가딩 딩가 딩가디 딩가딩 오에오 밤 새워 놀 준비 됐나요 오에오 오늘은 화끈하게 놀아보자 딩가 딩가 딩가 딩가 딩가 딩가딩 딩가 딩가디 딩가딩 오에오 오늘은 불타는 금요일 오에오 리듬의 몸을 맡겨 춤을 춰 딩가 딩가 딩가 딩가 딩가 딩가딩 오늘은 미치게 놀아 보자 딩가 딩가 딩가 딩가 딩가 딩가딩 오늘은 미치게 놀아 보자 딩가 딩가 딩가 딩가 딩가 딩가딩 딩가 딩가 딩가 딩가 딩가 딩가딩 딩가 딩가 딩가딩 
"
317,  사내          , 김현민  ,성인가요 트로트,"큰 소리로 울면서 이 세상에 태어나 가진 것은 없어도 비굴하진 않았다 때론 사랑에 빠져 비틀댄 적 있지만 입술 한 번 깨물고 사내답게 웃었다 긴가민가하면서 조마조마하면서 설마설마하면서 부대끼며 살아온 이 세상을 믿었다 나는 나를 믿었다 추억 묻은 친구야 물론 너도 믿었다 벌거벗은 몸으로 이 세상에 태어나 자랑할 건 없어도 부끄럽지도 않아 한때 철없던 시절 방황한 적 있지만 소주 한 잔 마시고 사내답게 잊었다 긴가민가하면서 조마조마하면서 설마설마하면서 부대끼며 살아온 이 세상을 믿었다 나는 나를 믿었다 추억 묻은 친구야 물론 너도 믿었다 물론 너도 믿었다 
"
318,  우연히 만난 사람          , 노민찬  ,성인가요 트로트,"낯설은 길에서 우연히 만난 그사람  어디서 본듯한 그사람 어디서 만난듯한 그사람  그 또한 나와 같을까 우연을 가장한 만남이라도 다시 또 만날수 있을까  또 다시 만날수만 있다면 또 다시 만날수만 있다면 다시는 놓지 않으리 낯설은 길에서 우연히 만난 그사람  어디서 본듯한 그사람 어디서 만난듯한 그사람  그 또한 나와 같을까 우연을 가장한 만남이라도 다시 또 만날수 있을까  또 다시 만날수만 있다면 또 다시 만날수만 있다면 다시는 놓지 않으리 우연을 가장한 만남이라도 다시 또 만날수 있을까  또 다시 만날수만 있다면 또 다시 만날수만 있다면 다시는 놓지 않으리 
"
