title,reviews
험악한 꿈,"험악한 꿈
감독
나단 몰랜도
출연
소피 넬리스  조쉬 위긴스  빌 팩스톤
개봉
2016 캐나다
평점
리뷰보기
동영상이 첨부되었습니다. 원본보기
예고편..... 












?맨 마지막 사진이 깐느사진.....개나소나 다 깐느가는거임....한국영화 깐느가서 어쩌구저쩌구 해봤자 쑈~...

시골마을에 이사온 옆집 소녀와 친해진 주인공은 그 소녀가 가정폭력의 희생자라는걸 알게되는데 브라브라....

한마디로 얼치기 스릴러....

연출력이 무지딸림....각본도 많이 떨어지고....

초반엔 괜찮은 진행인데 한번 추락하고나선 답이없는 영화.....조잡한 상황씬의 연속....

동영상이 첨부되었습니다. 원본보기
상어가죽의 선택 한 장면.......







평점 10점만점에 1.4점...."
험악한 꿈," 

◆감독: 나단 몰랜도
나단 몰랜도
네이버 영화 : 영화인 정보
movie.naver.com

◆출연
▶조쉬 위긴스
조쉬 위긴스
네이버 영화 : 영화인 정보
movie.naver.com
▶소피 넬리스
소피 넬리스
네이버 영화 : 영화인 정보
movie.naver.com
▶빌 팩스톤
빌 팩스톤
네이버 영화 : 영화인 정보
movie.naver.com

◆Review
▶Jonas(조쉬 위긴스)가 살고 있는 시골 마을에 Casey(소피 넬리스)의 가족이 이사를 온다. Jonas는 비슷한 또래의 Casey와 친해지는데  어느 날 그녀의 아빠 Wayne(빌 팩스톤)이 Casey를 때리는 장면을 목격하고 저지하려다가 Wayne에게 폭행을 당한다. Jonas는 Wayne이 경찰이긴 하지만 성품이 좋지 못하다는 것을 느끼고  보안관과 아빠에게도 Casey와 자신이 폭행당한 사실을 알리지만 아무도 선뜻 나서지 않는다.

Jonas는 몰래 Wayne의 창고를 둘러보다가 인기척 소리에 급히 픽업트럭 안으로 숨다가 픽업트럭에 실려 어딘가로 가게 되는데  거기서 Wayne이 누군가를 살해하고 가방을 챙기는 것을 목격한다. Wayne이 주유소에 잠시 들린 사이 Jonas는 가방 중 한 개를 가지고 몰래 빠져나가 Casey의 집으로 향한다. Wayne은 집에 도착했다가 가방이 하나 빈 것을 발견하고 다시 주유소를 찾아가 한 소년을 목격했다는 정보를 얻어 집으로 돌아오는데  Jonas가 Casey와 함께 도망가는 모습을 보고 뒤쫓지만 놓치고 만다. Jonas와 Casey는 숲에서 야영을 하면서 가방 안에 든 돈을 이용해서 달아날 궁리를 한다. 비가 많이 오던 날 비를 피해 근처 모텔로 향한 그들은 다음 날 Wayne과 한통속이던 보안관에게 발각되고  보안관에게 잡혀가던 Jonas는 부상을 입은 채 도망쳐 Casey를 데리러 모텔로 돌아온다. Casey는 Jonas의 상처를 치료해주고  버스를 이용해 마을을 벗어나려 하지만 곧 쫓아온 Wayne과 보안관에게 잡힌다. Wayne은 돈이 훔쳐 간 것보다 적자 나머지 돈의 행방을 추궁하고  돈을 찾기 위해 나선다. 가는 도중 들린 주유쇼에서 보안관은 음료수에다 약을 타 셋을 무력하게 만든 후 돈을 가지고 가버린다. 약에서 깨어난 Wayne은 나머지 돈을 찾으러 가는데  Casey는 총을 묻어 놓은 곳으로 안내하여 총을 파내어 아빠를 쏴버린다. 

▶캐나다산 영화들은 우중충한 날씨와 기후 덕분인지 영화들이 어둡고 차가우면서도 대충 만든 작품들이 많은 듯하다. 이 작품도 스릴러라고 만들었으나 작품 속에 등장하는 메마른 숲처럼 감정도 스토리도 연출도 메말라버려 스릴은커녕 아무것도 느낄 수 없었다. Wayne이 죽어야 할 만큼 악당으로 그려지지 않았음에도 서슴없이 죽여버린 Casey는 앞으로 무엇이 될 것인가를 생각할 때 오히려 스릴이 느껴진다. Casey 엄마의 사망 원인  Casey의 몸에 있는 흉터 등을 제기하며 Wayne이 죽어야 할 만큼 악당이라고 이야기할 수도 있겠으나  모두 거짓말 전력이 있는 Casey에 의해 알게 되는 장치라 신빙성을 의심해볼 만하고 쉽게 아빠를 죽이는 것에서 오히려 Casey의 숨겨진 의도가 있었던 건 아닌가 의심까지 갖게 된다. 혹시  연쇄 살인마 Casey의 등장이라는 빅 픽처를 그려놓고 의도적으로 이런 작품을 만든 건 아니겠지?

하지만  아쉽게도 나단 몰랜도 감독은 그렇게 생각할만한 단서를 하나도 던져 주지 않았기에  그냥 못 만든 캐나다산 영화라고 보는 게 맞을 듯하다.

▶평점: 5점/10점
험악한 꿈
리뷰보기
감독 나단 몰랜도 출연 소피 넬리스  조쉬 위긴스  빌 팩스톤"
험악한 꿈,"험악한 꿈
감독
나단 몰랜도
출연
소피 넬리스  조쉬 위긴스  빌 팩스톤
개봉
2019.02.14. 캐나다
리뷰보기


험악한 꿈 결말  Mean Dreams  2016  영화 후기



감독  나단 몰랜도
출연  소피 넬리스  조쉬 위긴스  빌 팩스톤  




가정 폭력과 총기 자유가 만들어낸 단순 이야기



조나스(조쉬 위긴스)는 깡촌에서 아버지 농사일을 도우며   매일 지루한 삶을 사는데
어느날 옆집에 같은 또래 여자  케이시(소피 넬리스)가 경찰인 아버지와 이사들어 온다.

사람 보기 드문 깡촌에 둘은 바로 친해지지만  딸이 촌놈과 사귀는 것이 탐탁치 않은 케이시 아버지  웨인.
조나스가 케이시와 놀다가 집에다 바라다 주는데  웨인은 대놓고 싫어하고 
조나스가 집으로 발길을 돌리는데  웨인이 케이시를 때리는 것을 보고 웨인을 말리다  얻어맞는다.


조나스는 케이시가 걱정되서 동네 경찰에게 이야기도 하고  아버지에게 의논도 해보지만 
신경끊으라는 답변만 

케이시가 신경쓰인 조나스는 밤에 몰래 케이시 집에 갔다가 웨인을 보곤 어둥지둥 트럭에 숨었는데
웨인은 이 특럭을 한적한 곳에 몰고가 약쟁이들을 죽이고 돈을 가로채는 것을 목격한다.

웨인이 주유소에서 잠깐 일보는 틈을 타 조나스는 백만 달러의 돈을 갖고 
케이시와 그녀 개를 데리고 도망치는데  총을 사서 사격 연습도 하고  잡힐 것을 대비한다.

웨인의 동업자 경찰이 결국 이들을 찾아내고  조나스는 경찰을 총으로 제압하지만 몸싸움중 
큰 상처를 입어 상황이 안 좋아지는데  고민에 빠진 케이시는 조나스의 총을 숨기고 
도망가기 쉽게 아끼던 개도 낯선 동네 사람에게 줘 버린다.

홀가분하게 버스로 마을을 벗어날 수 있을거란 생각을 했지만  경찰이 바로 냄새를 맡고 버스를 따라와
둘을 잡는다. 마을에서 신고가 들어온 개 때문에 버스로 도망갈 것을 알게 됐다는 친절한 설명과 더불어
웨인 동업자 경찰은 몰래 발륨을 탄 음료를 이들에게 마시게 해서 잠재운 뒤  자신 몫을 챙겨 도망가고 

약에서 깨어난 웨인은 나머지 돈을 숨긴 곳으로 케이시를 위협해서 가는데  케이시는 돈이 있는 곳이 아닌
총을 숨긴 호수가로 유인해서 웨인을 쏴 죽인다. 그 동안의 아버지의 폭행으로 피폐해진 삶이 아버지를 
죽이는 결과로 귀결되고  이건 총의 순기능?   둘은 길을 떠난다.
 우리도 죄짓고 뻔뻔한 인간들을 이렇게 시원하게 처리했으면 좋겠는데 "
험악한 꿈," 
험악한 꿈
감독
나단 몰랜도
출연
소피 넬리스  조쉬 위긴스  빌 팩스톤
개봉
2019.02.14. 캐나다
평점
리뷰보기

동영상
[영화살롱] 험악한 꿈ㅣ""가벼운 킬링타임 영화일 수도  혹은 철학적이고 신학적인 질문...
*감독: 나단 몰랜도 *출연: 소피 넬리스ㅣ케이시 캐러웨이  조쉬 위긴스ㅣ조나스 포드  빌 팩스톤ㅣ웨인 캐러웨이
www.youtube.com

[영화살롱] 험악한 꿈ㅣ""가벼운 킬링타임 영화일 수도  혹은 철학적이고 신학적인 질문일 수도 있는 작품"""
헤로니모,"헤로니모
감독
전후석
출연
전후석  헤로니모 임
개봉
2019.11.21. 대한민국  미국
리뷰보기
 
쿠바라는 이름을 안 것은

'007시리즈'영화에서였다. 

그리고 애들이 카스트로와 같이 지냈다는

체 게바라 이야기를 자주 했다.

쿠바에 직접 다녀온 사람은 대모인 친구인데 신부님과 동행이었다고 한다.






그런데 카스트로의 쿠바혁명에

한국인인 헤로니모 임이 계셨다고 한다.

머릿수도 적은 한국인이 세계의 곳곳

삶의 현장에 항시 존재하고 있(었)더라....

이 영화는 그런 분들의 실제 이야기다."
헤로니모,"헤로니모
감독
전후석
출연
전후석  헤로니모 임
개봉
2019.11.21. 대한민국  미국
리뷰보기

개인적으로는 '디아스포라'에 대해서 호의적이지 않았다. 수천 년 전의 땅 - 실제로 그랬는지도 확실치 않고 -이라는 근거로 멋대로 들어가 나라를 세우고 원주민을 핍박하는 이스라엘을 봤기 때문이다. 그들이 주장하는 시오니즘도 19세기의 산물이며 자행하는 반인륜적 행위를 도저히 용납할 수 없었기 때문이다.

하지만 헤로니모 임(임은조  이하 헤로니모 임)의 일생  쿠바 한인의 디아스포라를 보며 '디아스포라'가 다 반인륜적인 디아스포라가 아님을 확인할 수 있었다.

헤로니모 임은 죽음과 절망 앞에서도 절대 포기하지 않는다는 '쿠바 한인의 역사' 그 자체인 것 같았다. 대리 노예로 끌려갔던 한인들이 끝내 포기하지 않았던 삶의 의미를 추구하고 '사람 그 자체'에 대한 사랑으로 일생을 보내온 것 같다.

1995년 독립 50주년을 기념한 행사에 초청을 받아 한국에 와서 '자신이 누구인지 증명하지 않아도 온전한 소속감을 경험했을 것'이다.

그가 생각하는 '조국'은 단순히 지리적 경계가 아니라  지리적 경계를 넘어서며 이기적인 민족주의도 아니며 착취 받고 고통받는 이들이 희망과 용기를 가질 수 있는  그러한 무언가가 아니었나 싶다.

또한 헤로니모 임의 일생을 보며 그가 단순히 역사 속의 박제된 인물이 아닌 내 옆에 있는 누군가 같다는 생각을 했다. 그가 '삶의 의미'를 추구하는 과정에서  그가 끊임없이 자신의 정체성에 대해 고민해왔던 과정이 인간적 보편이 아닐까라는 자문자답을 하며...

그리고 민족이라는 개념은 느슨해질수록 좋을 것 같다. 민족을 정의하는 개념이 단순한 '피'가 아니고 '얼굴'이 아니며 그 정신과 전통을 잇는 이들이라고...

진정한 보수는 민족의 전통성과 정신을 지킨 헤로니모 임이 아닐까 싶다.


엔딩곡으로 친일 작곡가의 '고향의 봄'이 나온 것은 조금 아쉽다.


헤로니모 임이 자녀들에게 남긴 편지 中

조국

조국은 순수하게 나라를 지킨 조상들의 유산이자 순교자의 재물이다.
조국은 더 나은 내일과 미래의 동포애를 꿈꾸는 모든 이들의 영감이다.
조국이라는 개념은 지리적 경계를 넘어선다.
한 나라에서 태어난 사람만 해당되거나 이기적인 민족주의를 따르지 않는다.
애국심은 더 나은 세상을 열망하고 착취받고 고통받는 이들의 희망과 눈물과 합쳐져야 한다.
조국은 그것을 가질 자격이 있는 사람들의 존엄이자 명예이다.

p.s
어제 영화를 보면서 정말 아름다운 글이라고 생각해서 옮기고 싶었지만 정확한 워딩이 생각나지 않아서 옮기지 못했었다.
 #헤로니모
#Jeronimo
#전후석
#영화
#디아스포라
#쿠바"
헤로니모,"헤로니모
감독
전후석
출연
전후석  헤로니모 임
개봉
2019.11.21. 대한민국  미국
평점
리뷰보기


유랑의 역사...
그들의 출발점이 구한말이었는데  나는 단순하게 내가 뭘 봤는지 이야기하지 않겠다. 
흘러다니는 역사에서 그들은 국가의 그 어떠한 도움도 받지 못했고  그들은 속아서 맥시코로 쿠바로 향해간다. 그들의 생계는 애니깽이라고 하는 100다발을 묶어서 2페소 정도의 돈을 벌었다. 
환산가치는 차지하고서라도  그 돈을 모아서 김구 선생님의 백범일지에도 나오는 독립자금을 냈었다. 

우리는 고향을 흘러가는 사람에 대해서 좋지 않은 감정들을 지니고 있다. 
처음은 중국동포였는데  그들의 유랑도 그들의 선택은 아니었지만  좀 더 부자라는 돈 벌러 왔다라는 생각에 그들을 차별했다라고 생각한다. 
현재 한국에서 재외동포는 약 800만명이라고 한다. 그 800만명은 대한민국 북한과 남한을 모두 합친 인구의 10%가 넘는 수치이다. 

자발적이든 비자발적이든 그들과의 관계가 재중 동포처럼 대해서는 안되어야 한다고 생각했다. 
그들과 우리는 같은 한민족이다. 
5000년 동안 단일민족은 거짓말이긴 하지만  그들과 우리는 같은 생각을 공유하고 있다고 믿는다. 


헤르니모는 지극의 사민주의적 관점에서 조국에 대해서 이야기 한다. 
조국은 이름 없는 백성의 피와 땀으로 구성되었다고 생각한다. "
헬로 몽키,"네이버 영화 <헬로 몽키> 스틸 이미지


네이버 영화 <헬로 몽키> 스틸 이미지

오늘은 헬로 몽키 영화보기.

파랑원숭이라~ 뭐지뭐지? 원숭이가 파랑색인가? 궁금해하며 영화를 봤답니다.
11월14일 개봉한 헬로몽키.
용산 CGV로 보러 갔지요..
아이언맨 말고고  겨울왕국도~ 꾸며져 있길래 사진도 남기고..
기왕이면 헬로 몽키도 있음 좋았을텐데...

아침 일찍 갔더니 아주 여유로왔습니다.
널럴하게 영화를 본 듯 해요 ^^ 팝콘도 달콤치즈로다가~
영화관 가면 당연하게 팝콘을 먹어야 한다고 생각하는지.

본인이 손오공인 줄 아는 파랑원순이 몽키.
손오공이라 생각하기에 친구들에게 손오공처럼 능력을 보여주기 위해 마법 여의봉을 찾으러 떠나죠.
근데 왠걸요~ 수상한 원숭이를 만나는데 알고 봤더니 손오공이였어요..
우리가 생각했던 손오공과는 좀 다른듯한 모습이 ^^
몽키는 손오공을 사부로 모시고   꼬마 손오공이 되려고 하지요.
요 여의봉~~ 과연 누가 갖고 갈 자격이 될지.
몽키 이겨라 몽키 이겨라!!!!!! 예서는 계속~~ 응원했다죠..

  
헬로 몽키
감독
마시하이
출연
김성연  김정훈  이인석
개봉
2019.11.14. 중국
평점
리뷰보기

꽃푸름님 블로그 영화 예매권 이벤트에 당첨되어 관람 후 작성하였습니다."
헬로우 평양,"지난번에 평양냉면 맛집이라고 나름 저명한 곳에서 별도 받은 곳에 가서 평양냉면을 먹었습니다.

근데 진짜 너무 맛이 없어서 놀라씁니다.

평양 냉면 꼭 한번 평양에서 제대로 먹방 해보고 싶습니다.

부칸 여행 삼아 안전해지면 가서 냉면 한그릇 뚝딱하고 돌아올 생각입니다.

부칸 냉면 맛있을까요?

부칸 주민들도 평양 냉면 많이 먹을까요 궁금하네요

부칸 주민들도 함흥 냉면 좋아할지 궁금합니다.

함흥 냉면도 맛이있어요

사실 부칸 냉면보다는 함흥 냉면이 더 맛ㄷ있을 것 ㅏㅌ아요 해

200자는 정말 길군요 "
헬로우 평양,"헬로우 평양
감독
그레고르 뮐러  앤 르왈드
출연
그레고르 뮐러  앤 르왈드
개봉
2019.09.26. 독일
평점
리뷰보기
 




8.9






 이 영화는 독일 영화인이 평양에 여행 갔을 때 몰래 찍은 영상을 편집한 다큐멘터리 영화다. 참 간 큰 사람도 다 있구나 싶어 처음으로 다큐멘터리 영화를 극장에서 봤다. 영화를 보는 내내 가장 가깝지만 먼 나라의 일면을 엿볼 수 있는 건 흥미로웠지만 한편으론 이래도 되는 걸까 싶기도 했다. 촬영당하는 줄도 모르고 감독을 성심성의껏 대한 북한 사람들의 마음이 폄훼당한 건 아닌지 괜히 걱정됐다. 참 좋은 사람들인 것 같던데. 물론 그들이 자국에 대해 설명할 때 튀어나오는 자화자찬이나 세뇌된 사상엔 실소하지 않을 수 없었지만 그래서 더욱 짠했던 것도 같다.
 여성 가이드가 설명하길 자기네들 같은 작은 나라를 미국이 15개국과 함께 쳐들어왔지만 자기네들이 'smash'했고 그게 무척 자랑스럽다고 한다. 또 다른 가이드는 과거엔 못 살았지만 지금은 경제적 성장을 이룬 남한에 질투가 난다며 그래도 그들은 돈밖에 모르지만 자기네들한텐 위대한 김씨네 일가가 있고 모든 발전을 자기네들의 힘으로 이룩한 것이 역시 자랑스럽다고 한다. 다른 북한 사람들은 몰라도 평양 사람이니까 할 수 있는 말이 아닌가 싶지만.

 감독과 동행한 남성 가이드는 - 여담이지만 나레이터 역할도 겸하는 감독보다도 목소리가 좋았다. 독일어도 잘하시고. - 자기들의 주적은 미국의 정부일 뿐 미국인이 아니다. 그래서 미국인도 북한에 여행 오길 바란다고 했다. 촬영되고 있는 걸 모르고 한 말이긴 하나 진실성은 좀 의심되는데... 왜냐하면 인정하지 않을 것 같지만  사실 북한만큼 외국인의 시선을 의식하는 나라도 없기 때문이다. 오죽하면 가이드 동행 없인 아예 호텔 밖을 못 나오게 할 정도일까. 그리고 감독들이 조금만 민감한 질문을 하면 입을 닫아버리거나 다른 가이드가 대답을 저지하는 등 감시하는 분위기가 만연했기에 역시 북한은 북한이란 생각이 들었다.
 그 결과 감독은 북한을 떠나면서 나름대로 흥미롭고 괜찮은 여행이었지만 다시 평양을 방문할 생각은 없다고 했다. 하지만 4년 뒤 평양에서 마라톤을 개최한다고 했을 때 그 땅을 다시 밟았는데 이는 단지 마라톤의 일환으로 가는 것은 아니었다. 어디까지나 정해진 마라톤 루트 위에서만 자유로울 뿐이지만 마라톤을 할 시 평양 거리를 4년 전보다 자유롭게 돌아다닐 수 있다 해 선뜻 방문했다는 것이다.

 이 영화가 소중한 지점은 바로 몰래 카메라 형식이긴 하나 어찌 됐든 북한 사람들의 꾸밈 없는 모습을 영상으로 담아냈다는 것에 있다. 폐쇄된 사회 속 세뇌당한 사람들이라 경직되고 거짓된 모습으로 살 것 같지만 그 안에서도 같은 사람으로서의 밝은 면모가 있어 오만 생각 다 들게 만들었다. 이 영화가 북한의 이모저모를 다 담아냈다고 할 순 없겠지만  그리고 감독이 밝히듯 영상이 전체적으로 북한에 대한 편향된 시선에서 자유로웠다고 할 순 없지만 촬영 과정이며 내용이 최대한 자연스러움을 목적으로 했고 결국 완전범죄(?)도 성공했기에 그것만으로도 가치가 차고 넘치는 영화라 할 수 있다. 러닝타임을 80분보다 더 길게 했더라면 어땠을까 싶다."
헬로우 평양,"2019. 09.23. 20시 대한극장
영화 헬로우 평양은 독일인의 시선으로 본 평양의 이야기...
평양이 개방이 많이 되었다고는 하지만 아직도 여전히 그곳은 통제가 철저하고
개인의 자유가 제약되는 나의 시선으로는 그건 아니지 싶지만
철통같은 통제와 교육으로 아직은 똘똘 뭉처있는 모습이 좀 안 쓰럽다는 생각이 들었다.
2인 1조를 이루어 가이드를 하면서 그 가이드들은 서로를 또 감시하고
암튼 개인의 생각 조차 쉽게 말하지 못하는 그곳이 안타깝다.
그들이 생각하는 통일이 하나의 나라  2개의 체제라는데 과연 그것이 가능할까?
독일인이 묻는다. 통일이 되면 지금의 공산주의 체제를 포기 할 수 있는가?
그럼 남한이 자본주의를 포기 할 수 있다고 생각하는가?
그들은 말 하지 못 했다. 자신의 생각이라는 전제조차 붙여 말도 못하는
이 사회가 과연 언제까지 이어질 수 있을지....
그 사회가 무너지면 벌어질 일들을 생각하니 머리가 아파 온다...
그 무게를 잘 감당할 수 있는 사회를 우리가 만들었는지 생각해 본다.
지하철에서 우리의 노약자 배려석 같은 곳이 평양엔 전쟁노병자리라고 되어있는게 특히 했음. 
이 영화를 특히 학생들이 보면 좋겠다는 생각이 마구 마구 든다...
앞으로 벌어질 남북의 관계를 다음 세대나 다다음 세대는 어떻게 생각할지 궁금하다..."
헬보이,"저는 코믹스를 본 적이 없습니다.
허나 헬보이 1 2편은 너무나도 인상깊게 봤더 영화들이고 기대가 컸습니다.
그랬기에 실망이 컸습니다.

리뷰는 처음 작성합니다. 때문에 미숙해서 스포일러가 있을 수도 있겠습니다.



본작을 보고 커다란 실망을 했고  허탈함과 허무감에 돌이켜 보았습니다. 
헬보이1 2의 어떤 점을 제가 그렇게나 좋아했던 것일까.
그리고 본작은 무엇이 그렇게나 달랐던 것일까. 

기예르모 감독의 헬보이는  등장인물 캐릭터들이 너무나도 매력적이었습니다.

1편의 존  리즈  에이브  블룸 박사.. 2편의 참으로 강렬한 캐릭터 요한 크라우스. 그리고 주인공 헬보이.
모두가 개성 넘쳤습니다.
헬보이의 톡 쏘는  마초다움 넘치는  그러나 뒤에서는 상냥한. 그런 Badass같은 간지.
그 독보적인 캐릭터성에 매혹당한 팬들이 많을 거라 생각됩니다.

그러나 본작의 헬보이는 무엇이 있었는가?
비쥬얼적인 측면에서는 더 거칠어지고 무지막지해졌지만
알고보면 당최 매력이 전무함을.. 저는 느꼈습니다.
이 빨간 원숭이가 대체 주인공이 맞기는 한 건지
미칠듯이 빠른 전개에 이리저리 끌려다니는 몸 튼튼한 녀석으로밖에 보이질 않았습니다.
실소가 터지는 위트  입담이 있었나..? 아닙니다.
그렇다고 엄청나게 강하고 터프한 것도 아닌 것이.. 분명히 강력하기는 하지만 본작 내내 헬보이는 뚜들겨 맞기만 합니다.
이번 영화에서 헬보이가 멋있거나 흔히 '간지나는' 장면이 하나라도 있었는지....??
글쎄입니다.

그리고 또  헬보이의 시그니처라고 한다면  돌주먹과 코트  또 커어다란 크기의 권총 아닙니까?
총은 반동이라곤 하나 없을것같은 상냥한 것에.
작중에선 제대로 쓴 적도 없습니다. 아무리 기억을 되살려 봐도 없습니다.
그렇다고 돌주먹을..? 1 2편같은 돌가루 튀기는 액션은 전혀입니다.
꽝! 하고 사운드는 요란하지만.. 정말 속 빈 강정입니다.
금연은 왜또 한건지.. ㅋㅋ
그외에 뭐 꼬리를 사용하는것도 없고.. 헬보이의 매력을 너무나도 못 살렸다 생각합니다.
코믹스도 보지 않은 제가 주제넘은 평가라 할 수 도 있겠지만은  모르긴 몰라도 코믹스의 헬보이는 절대 이렇지 않을 겁니다..

조연들도 마찬가지입니다. 굳이 길게 쓰기 아까울정도로 참 단조롭고 다들 어디 영화에서 본 것만 같습니다.

빌런도 그렇습니다. 헬보이1 2의 빌런들은 메인 빌런은 물론 잡몹들까지 아직도 기억에 남을 정도로 인상적이었습니다만
본작은 상대도 안되는 돼지 요정이 서브격 메인 빌런입니다.
후반에 파워 업을 하는데...? 얄팍한 재규어나 우리의 주인공이나 참 분전합니다? 
근데 이 싸움이 어떻게 끝나는지 보신 분은 아시겠지요?
어이가 없습니다.
그후에 제대로된 액션이 있는 것도 아닙니다..

메인빌런 피의 마녀는 참 예쁩니다. 정말 강합니다! 근데!
이렇게 매력있는 빌런이! 밑도끝도없이 들이댑니다. 당신이 좋아요. 결혼해요. 내 남편해요.
헬보이는! 밑도끝도없이 반대합니다. 솔직히 이해가 가질 않습니다.
빈약한 스토리 전개로 인한 의문이 들게 됩니다.



헬보이 1 2는 참 지금 봐도 그닥 어색하지 않습니다. 참 스토리 진행이 유려하고 CG조차 자연스럽다고 생각합니다. 장면장면 또한 엄청나게 아름다웠습니다.
시종일관 음울하고 어두웁게 진행되는 신비로운 판타지풍의 분위기는 헬보이 1 2를 너무나도 좋아하는 이윱니다. 

본작은.. CG참 티납니다. 특히 마지막 클라이막스 장면. 분명 감동스러워야 할 장면일텐데  조잡한 대화나 감정선은 그렇다 치고  CG가 너무 조악해서 몰입이 안될 정도였습니다.

개연성이나 스토리는  아예 생각하지 않는 것이 좋습니다. 그뿐입니다.

결말부는 참 허무했습니다. 사실 이전 1 2편도 그랬지만(특히2편) 본작은 훨씬 더 그렇습니다.

코믹스를 읽지 않으면 이해가 되지 않을정도로 심히 압축된 부분도 있는 것 같고
또 설명이 있는데도 흐름을 자꾸 끊어먹는 설명인 부분 역시 잦았고
애시당초 장면장면이 참 연결이 부자연스럽습니다.

비교를 하기에는 아까울 정도입니다.




하지만.. 분명 장점들도 있다고 생각합니다.

첫째로 피의 마녀가 참 예쁜 것이겠지요.. 흐흐.

둘째로 템포가 정말 빠릅니다. 개연성을 잃고 속도감을 얻은 것이겠지만 2시간이 지루하진 않습니다.


그리고! 마지막으로 정말 잔인합니다.
정말 정말 정말 정말~~~로 잔인합니다.

저는 이게 이 영화의 가장 큰 장점이자 차별점이라고 생각합니다.

이 감독 욕심 참 많은거 같습니다. 자기가 넣고 싶은 장면 다 넣은거 같습니다.

공포영화 같은 연출. 몇몇 있었습니다. 특히 마녀의 성 장면은 참 좋았습니다.

기괴한 괴수들이 나오는 장면. 최고였습니다.
너무 짧은 시간이었지만  이 영화에서 가장 마음에 들고 인상깊은 장면이었습니다.
아마 이걸 코즈믹 호러?라고 하나요? 아무튼 좋습니다.

잔인한 장면..!! 많습니다. 영화 내내 나옵니다.
사지절단은 기본에  장기자랑으로는 식상한지 기본이 뇌수부터 시작합니다.
어찌나 다양한지.. 참신함마저 느껴질 정도입니다.
저도 잔인한거 참 좋아하지만 이렇게 대놓고 잔인한 영화는 처음 봅니다.
쏘우의 심리적인 공포감과는 다르게 단순하게 잔인하며
데드풀 보다 훨씬 잔인합니다.
이것이 대다수에게는 단점이겠지만 이 영화정도 되면 마니아층에게는 커다란 장점일 겁니다.



허나 역시 총체적인 평은 별로입니다. 애초에 별점이 제 평가입니다.

개성인 고어함 역시  주인공인 헬보이가 일궈내는 것이 아니기에 통쾌함은 딱히 없었습니다.

뭐 결국 코믹스조차 보지 않고 전혀 다른 영화랑 비교하는 격인 이기적인 리뷰이지만.. 짐작에 우리나라에는 저같은 팬분이 더 많을 거라 생각합니다. 기예르모 감독의 헬보이 1 2를 기대하고 간 팬분들 말입니다.

절대로 그 분위기를 기대하지 마십시요. 아마 저처럼 실망하실 겁니다..

한줄로 평해보면
모든 부분이 모자라지만 잔인함과 몇몇 장면만으로 B-급은 될 법한 영화입니다.

그냥 이 감독이 크툴루 신화 같은 주제로 영화하나 만들어줬음 좋겠습니다. 후반부 지옥괴수씬 정말 좋았는데 말입니다.."
헬보이,"거짓말 하나도 안보태고 진심 오그라들기만 하지 하나도 안유쾌 하다고요ㅠㅠㅠㅠ
10년만의 개봉이라 그런지 개그감도 10년 전에 그대로 머물러 있는겁니까.....??

이거 만드신 분들은 진짜 반성하세요ㅋㅋㅋㅋㅋㅋ 샤잠이랑 너무 비교되네
포스터만 봤을 뿐인데 영화가 재미없게 느껴지면 안되는 거잖아요ㅋㅋㅋㅋㅋ
......................................................................................"
